id_all,question,statement1,statement2,resolution,percent
97c3a8c1-ec92-bcbe-2f3f-729a74f93a2d+4d2b2b48-4811-4c77-b283-0a17be48bf49+e3ef676e-4c89-42b6-908b-119efbb2cee7+849d78dd-c996-4888-b137-acdc204f8454,What would you like to happen in the world in the next 5 years?,peace,"World peace,",0,0.8260869565217391
97c3a8c1-ec92-bcbe-2f3f-729a74f93a2d+81f782eb-43a1-4910-93e3-3635132cdd76+2f06dd21-196d-4759-857d-09c35dab1935+50a2f752-421f-4b48-8d01-642fc143b4f4,What would you like to happen in the world in the next 5 years?,new president,The president of the US gets impeached.,0,0.7777777777777778
97c3a8c1-ec92-bcbe-2f3f-729a74f93a2d+81f782eb-43a1-4910-93e3-3635132cdd76+4d5f63ce-979a-47c9-9b6a-0556ee14282f+bd0db339-4a84-4eb8-a555-64ded1905ceb,What would you like to happen in the world in the next 5 years?,less divided,Less prejudice,0,0.7142857142857143
97c3a8c1-ec92-bcbe-2f3f-729a74f93a2d+9df87422-2903-4e5b-88bd-2f201af82300+0a09040b-2d42-448a-87b8-5a75011ae7b0+3e9a0a69-bec8-4161-b91b-5b38e81212e4,How would you describe the world you live in right now?,things are getting worse,BAD THINGS ARE HAPPENING,0,0.7777777777777778
97c3a8c1-ec92-bcbe-2f3f-729a74f93a2d+9df87422-2903-4e5b-88bd-2f201af82300+3e9a0a69-bec8-4161-b91b-5b38e81212e4+bf30c5c5-3d7a-4227-b6cf-9e1a544d7207,How would you describe the world you live in right now?,BAD THINGS ARE HAPPENING,Bad,0,0.75
97c3a8c1-ec92-bcbe-2f3f-729a74f93a2d+c0edfca4-b13d-4a1f-933f-fa59f4b3f924+c34c072b-6549-462b-9486-455569e62e53+3979493b-fd66-4a26-9e7e-f887e00e40f6,How would you describe the world you live in right now?,it is fun,fun,0,0.7142857142857143
97c3a8c1-ec92-bcbe-2f3f-729a74f93a2d+d58487bb-095f-4f19-ad1b-fce2b9d7f118+158174cd-ec00-4471-ba6f-6b2a3c74f8e4+091b035f-17de-430a-af24-d0a1f9871ab7,How would you describe the world you live in right now?,The world is chaotic,Chaotic,0,0.75
98d6d279-b2a6-4746-a7e9-f88acbcffb39+69dd2293-7067-4d99-9dd2-93fe27a18eb8+2092bbde-a372-b37a-9ce5-ba561b5dd815+b7ac0b43-cb2c-a1d2-88ea-f4c523027c6a,We are looking for new ideas for virtual reality games We welcome any and all ideas! What are some ideas for new virtual reality games that you would like to play?,Flying games,A Dragon flying game,0,0.76
9a0cddc1-cd4d-fbd8-2599-909d62313980+238566ad-ad19-4143-bd29-ef7747070c73+70166c03-d559-4a87-9d99-d56e7b5242c9+66023f74-bd12-4115-a9a0-e68b5112e9e7,"If there was anything that could convince you to visit a welcome center in the future, what would it be?",Discounted tickets to attractions,Discounts for popular attractions,0,0.8
9a0cddc1-cd4d-fbd8-2599-909d62313980+238566ad-ad19-4143-bd29-ef7747070c73+9b1d74ad-8096-4108-882b-466641c6ac84+6dd1aaaf-3d34-490b-b8a0-68b96cf1d5e2,"If there was anything that could convince you to visit a welcome center in the future, what would it be?",Not really,Probably not,0,0.75
9a0cddc1-cd4d-fbd8-2599-909d62313980+64f71e78-8b4c-43bd-a09e-e6e082ff10df+5dd2d809-6676-48a6-b0a4-21112652954c+ab6d4906-8840-4e1d-ba60-cfbb20930e84,Think about the concept of a welcome center as we described it. What services do you expect to be offered at a welcome center?,welcoming visitors,More welcoming advertising,0,0.7142857142857143
9a0cddc1-cd4d-fbd8-2599-909d62313980+64f71e78-8b4c-43bd-a09e-e6e082ff10df+ab7f4006-55cf-4799-a975-67d1f99ed115+5deb695e-30a6-4a0e-95ad-d3ce5a8efd72,Think about the concept of a welcome center as we described it. What services do you expect to be offered at a welcome center?,attractions in the area,List of attractions,0,0.8333333333333334
9a0cddc1-cd4d-fbd8-2599-909d62313980+64f71e78-8b4c-43bd-a09e-e6e082ff10df+f9bfcd8c-cc32-493e-9797-42a8bdd15bae+6765c87c-bb01-4659-8406-62f5b4a0cba5,Think about the concept of a welcome center as we described it. What services do you expect to be offered at a welcome center?,Info of things to do,What the State Offers for fun things,0,0.7777777777777778
9a0cddc1-cd4d-fbd8-2599-909d62313980+782fe76c-be06-4f31-97f5-15d4e547c8b5+17a406b2-a20d-4201-b0a1-a9f5a37d8710+a7197848-96ee-478e-a663-bb966efa9266,Now consider how travel and your travel needs may evolve in the future. How would you see Welcome Centers change in the next 10-15 years to stay relevant to travelers such as yourself?,increased in use of technology,more technology,0,0.75
9a0cddc1-cd4d-fbd8-2599-909d62313980+782fe76c-be06-4f31-97f5-15d4e547c8b5+18f85fa9-a066-4f4b-ab02-1f71ae31725c+bc5da679-09fe-4c12-b6ca-ae2456f1bd44,Now consider how travel and your travel needs may evolve in the future. How would you see Welcome Centers change in the next 10-15 years to stay relevant to travelers such as yourself?,Food,fast food,0,0.8
9a0cddc1-cd4d-fbd8-2599-909d62313980+782fe76c-be06-4f31-97f5-15d4e547c8b5+1df13fca-3f5d-4eb2-961c-1547c1d9252a+4098ce07-b2bc-403b-b425-1ea85f80302b,Now consider how travel and your travel needs may evolve in the future. How would you see Welcome Centers change in the next 10-15 years to stay relevant to travelers such as yourself?,tv monitors,Interactive monitors,0,0.8181818181818182
9a0cddc1-cd4d-fbd8-2599-909d62313980+782fe76c-be06-4f31-97f5-15d4e547c8b5+20f929c5-1adb-4f5d-9e84-3e25c7cca484+249d0308-a43c-4591-8a51-c5df814868fe,Now consider how travel and your travel needs may evolve in the future. How would you see Welcome Centers change in the next 10-15 years to stay relevant to travelers such as yourself?,Public Transporation Information,Public transportation,0,0.8181818181818182
9a0cddc1-cd4d-fbd8-2599-909d62313980+782fe76c-be06-4f31-97f5-15d4e547c8b5+4098ce07-b2bc-403b-b425-1ea85f80302b+035cc3d5-086e-49c3-8dd3-7b0506770be4,Now consider how travel and your travel needs may evolve in the future. How would you see Welcome Centers change in the next 10-15 years to stay relevant to travelers such as yourself?,Interactive monitors,more interactive,0,0.8181818181818182
9a0cddc1-cd4d-fbd8-2599-909d62313980+782fe76c-be06-4f31-97f5-15d4e547c8b5+6eec4818-8420-4e62-b05e-2429249c2d18+c37c778c-92c0-4a33-a6cf-61b8e4bbd8e9,Now consider how travel and your travel needs may evolve in the future. How would you see Welcome Centers change in the next 10-15 years to stay relevant to travelers such as yourself?,more apps,Mobile apps,0,0.8
9a0cddc1-cd4d-fbd8-2599-909d62313980+782fe76c-be06-4f31-97f5-15d4e547c8b5+78bd072d-48fe-4420-b019-71dc8810f98e+4215671b-0b75-40f9-890f-fd19b617fcf6,Now consider how travel and your travel needs may evolve in the future. How would you see Welcome Centers change in the next 10-15 years to stay relevant to travelers such as yourself?,Charging stations,offer rapid charging,0,0.7567567567567568
9a0cddc1-cd4d-fbd8-2599-909d62313980+782fe76c-be06-4f31-97f5-15d4e547c8b5+810381d3-de25-498e-936d-df6994197fdf+4f191a70-e86d-481c-bb45-eb262f7c3548,Now consider how travel and your travel needs may evolve in the future. How would you see Welcome Centers change in the next 10-15 years to stay relevant to travelers such as yourself?,use technology to make your visit better,More places to visit,0,0.7142857142857143
9a0cddc1-cd4d-fbd8-2599-909d62313980+782fe76c-be06-4f31-97f5-15d4e547c8b5+99b0eea1-a777-4140-9c19-3fca850be578+de92f106-f8d6-4a8a-83c3-c970e23e13d6,Now consider how travel and your travel needs may evolve in the future. How would you see Welcome Centers change in the next 10-15 years to stay relevant to travelers such as yourself?,electronic kiosks,Kiosks,0,0.7777777777777778
9a0cddc1-cd4d-fbd8-2599-909d62313980+782fe76c-be06-4f31-97f5-15d4e547c8b5+a1794475-0656-470f-8e91-5fd17d583c59+a47b3493-f5e7-4555-83c5-76d0273a07f3,Now consider how travel and your travel needs may evolve in the future. How would you see Welcome Centers change in the next 10-15 years to stay relevant to travelers such as yourself?,maps,drawings of maps,0,0.7142857142857143
9a0cddc1-cd4d-fbd8-2599-909d62313980+782fe76c-be06-4f31-97f5-15d4e547c8b5+dea6c0c3-dc32-4fc1-ad21-bb654777dc28+f586e4eb-bb66-4b59-968e-c02c66b8e502,Now consider how travel and your travel needs may evolve in the future. How would you see Welcome Centers change in the next 10-15 years to stay relevant to travelers such as yourself?,Digital information,all digital..no need for people,0,0.75
9a0cddc1-cd4d-fbd8-2599-909d62313980+782fe76c-be06-4f31-97f5-15d4e547c8b5+f620328c-a81d-45f5-b1c7-959a30d255af+dea6c0c3-dc32-4fc1-ad21-bb654777dc28,Now consider how travel and your travel needs may evolve in the future. How would you see Welcome Centers change in the next 10-15 years to stay relevant to travelers such as yourself?,By adding information about the state,Digital information,0,0.7777777777777778
9a0cddc1-cd4d-fbd8-2599-909d62313980+99a90400-7330-4570-914f-6ccb5fc54b06+43f805ec-755f-461d-9f5a-c4c82832c71a+3833e849-3e07-4e78-ac2c-fc836a7b4a27,You told us you have visited a California Welcome Center in the past. What were the main reasons why you visited the center?,information,Get information,0,0.8181818181818182
9a0cddc1-cd4d-fbd8-2599-909d62313980+99a90400-7330-4570-914f-6ccb5fc54b06+43f805ec-755f-461d-9f5a-c4c82832c71a+71bb4f83-9dae-4aab-a2c9-d773c153c07e,You told us you have visited a California Welcome Center in the past. What were the main reasons why you visited the center?,information,i would say the main reasons i visited the center is to get some discount information about everyth,0,0.8
9a0cddc1-cd4d-fbd8-2599-909d62313980+99a90400-7330-4570-914f-6ccb5fc54b06+49822fe8-0a0b-421c-8f99-6f1c6147b79f+44e7d6e7-405b-4b37-9b21-d520e62e10bf,You told us you have visited a California Welcome Center in the past. What were the main reasons why you visited the center?,Get info,Getting to know the area,0,0.7692307692307693
9a0cddc1-cd4d-fbd8-2599-909d62313980+99a90400-7330-4570-914f-6ccb5fc54b06+531fbc60-a70c-4199-a6e5-15cfa8e13bf7+54a47002-04fd-4f87-bb17-6322dc2f16ca,You told us you have visited a California Welcome Center in the past. What were the main reasons why you visited the center?,needed a rest,As a rest area,0,0.75
9a0cddc1-cd4d-fbd8-2599-909d62313980+99a90400-7330-4570-914f-6ccb5fc54b06+59bacf05-a111-4632-865d-438e1d75a5ac+654dbf1f-9386-4161-98d6-762d1dada9b1,You told us you have visited a California Welcome Center in the past. What were the main reasons why you visited the center?,Nice,Nice place,0,0.8333333333333334
9a0cddc1-cd4d-fbd8-2599-909d62313980+99a90400-7330-4570-914f-6ccb5fc54b06+9510cf89-e15e-413f-8eef-eb0113d35d7f+2caa0352-56ba-45e7-b9b6-ee1a4c93565b,You told us you have visited a California Welcome Center in the past. What were the main reasons why you visited the center?,restroom,Clean restrooms,0,0.8181818181818182
9a0cddc1-cd4d-fbd8-2599-909d62313980+99a90400-7330-4570-914f-6ccb5fc54b06+9c64f984-0800-447c-b41e-2151e187d00a+4d1d078a-07b9-43a9-9086-dbaf9926a92b,You told us you have visited a California Welcome Center in the past. What were the main reasons why you visited the center?,we stopped to use the restrooms,use the restroom,0,0.8
9a0cddc1-cd4d-fbd8-2599-909d62313980+99a90400-7330-4570-914f-6ccb5fc54b06+9f1d2dca-2073-44d3-a9cb-8ae3c3a0b877+0a592f5a-58ea-469d-9420-ac911d285a15,You told us you have visited a California Welcome Center in the past. What were the main reasons why you visited the center?,To visit family,Traveling to visit family in pixley.,0,0.7
9a0cddc1-cd4d-fbd8-2599-909d62313980+99a90400-7330-4570-914f-6ccb5fc54b06+9f1d2dca-2073-44d3-a9cb-8ae3c3a0b877+d6d71a99-4b29-4ddc-b614-948ab6c00b31,You told us you have visited a California Welcome Center in the past. What were the main reasons why you visited the center?,To visit family,Family visit,0,0.8157894736842105
9a0cddc1-cd4d-fbd8-2599-909d62313980+99a90400-7330-4570-914f-6ccb5fc54b06+aab24eb0-f497-4734-a870-0beeb39eb5af+979cd3c2-d53f-476d-8e30-faa119d823e8,You told us you have visited a California Welcome Center in the past. What were the main reasons why you visited the center?,Tourist information,To guide me as a tourist,0,0.75
9a0cddc1-cd4d-fbd8-2599-909d62313980+99a90400-7330-4570-914f-6ccb5fc54b06+ab03e62b-7986-46de-a1bf-fb832fd63cb1+a65c5ab8-b38c-4624-a4ba-fcb87a145c50,You told us you have visited a California Welcome Center in the past. What were the main reasons why you visited the center?,To get some directions,driving directions,0,0.8181818181818182
9a0cddc1-cd4d-fbd8-2599-909d62313980+99a90400-7330-4570-914f-6ccb5fc54b06+b39218d4-54e1-4510-aaf0-1a9b04310c3e+d8dd0685-4a57-4423-8a63-7250e03dc14a,You told us you have visited a California Welcome Center in the past. What were the main reasons why you visited the center?,Different Activities,Activity ideas,0,0.7777777777777778
9a0cddc1-cd4d-fbd8-2599-909d62313980+99a90400-7330-4570-914f-6ccb5fc54b06+c82d1746-3259-46ca-923c-1fb19b8c07a2+70c7c226-7526-405a-b2b7-494b40c7e623,You told us you have visited a California Welcome Center in the past. What were the main reasons why you visited the center?,To know different places to visit,I visited the center to pick up a brochure that highlighted popular attractions for a family.,0,0.7857142857142857
9a0cddc1-cd4d-fbd8-2599-909d62313980+99a90400-7330-4570-914f-6ccb5fc54b06+c82d1746-3259-46ca-923c-1fb19b8c07a2+76bfc94d-ad2a-44fd-a015-e3508d2137f6,You told us you have visited a California Welcome Center in the past. What were the main reasons why you visited the center?,To know different places to visit,places to see,0,0.7857142857142857
9a0cddc1-cd4d-fbd8-2599-909d62313980+99a90400-7330-4570-914f-6ccb5fc54b06+c8f33899-658c-45a5-bc16-20fd8d9df1f3+97546af2-a2b2-4e8f-b838-8c01c54c61a3,You told us you have visited a California Welcome Center in the past. What were the main reasons why you visited the center?,It looked cool,cool nothing like it classic sweet,0,0.75
9a0cddc1-cd4d-fbd8-2599-909d62313980+99a90400-7330-4570-914f-6ccb5fc54b06+c90dd72a-32c1-4184-8df0-3128005dd2fa+419e0748-e0d8-4b30-9a8e-4198e3358848,You told us you have visited a California Welcome Center in the past. What were the main reasons why you visited the center?,They told me it was a good center,is very good site,0,0.7777777777777778
9a0cddc1-cd4d-fbd8-2599-909d62313980+af502ebe-9aaf-467a-9967-8e5bae226784+1b6e7b41-a6c1-45a7-8188-4ad7ce819a62+6e0e88eb-b7ec-4115-81a3-5971f9608ac8,You told us that you may be open to visiting a California Welcome Center on your next trip to California. Why do you think you may visit a visitor center on your trip? What do you expect to get out of your visit at the center?,It gives information about the area in California that one is currently located.,information on sites to see,0,0.7692307692307693
9a0cddc1-cd4d-fbd8-2599-909d62313980+af502ebe-9aaf-467a-9967-8e5bae226784+28f5548b-35b9-4161-b869-62aa91094239+61b2aa97-4663-491e-8023-772d08de6cc3,You told us that you may be open to visiting a California Welcome Center on your next trip to California. Why do you think you may visit a visitor center on your trip? What do you expect to get out of your visit at the center?,going to a new area,A little education on a new area to explore,0,0.75
9a0cddc1-cd4d-fbd8-2599-909d62313980+af502ebe-9aaf-467a-9967-8e5bae226784+2b1f454e-7ea3-4abe-976f-2f67a665a31e+1b6e7b41-a6c1-45a7-8188-4ad7ce819a62,You told us that you may be open to visiting a California Welcome Center on your next trip to California. Why do you think you may visit a visitor center on your trip? What do you expect to get out of your visit at the center?,Information,It gives information about the area in California that one is currently located.,0,0.7222222222222222
9a0cddc1-cd4d-fbd8-2599-909d62313980+af502ebe-9aaf-467a-9967-8e5bae226784+2b1f454e-7ea3-4abe-976f-2f67a665a31e+6e0e88eb-b7ec-4115-81a3-5971f9608ac8,You told us that you may be open to visiting a California Welcome Center on your next trip to California. Why do you think you may visit a visitor center on your trip? What do you expect to get out of your visit at the center?,Information,information on sites to see,0,0.8333333333333334
9a0cddc1-cd4d-fbd8-2599-909d62313980+af502ebe-9aaf-467a-9967-8e5bae226784+48c85947-77ad-4c32-8e1d-3264b4082d54+8438e3a8-ce70-423d-ad25-db4438f72822,You told us that you may be open to visiting a California Welcome Center on your next trip to California. Why do you think you may visit a visitor center on your trip? What do you expect to get out of your visit at the center?,Sight seeing,information on sights to see,0,0.8
9a0cddc1-cd4d-fbd8-2599-909d62313980+af502ebe-9aaf-467a-9967-8e5bae226784+5c34cc8b-f6c4-43a6-9ff3-301b54cc63e8+1b6e7b41-a6c1-45a7-8188-4ad7ce819a62,You told us that you may be open to visiting a California Welcome Center on your next trip to California. Why do you think you may visit a visitor center on your trip? What do you expect to get out of your visit at the center?,Information about California,It gives information about the area in California that one is currently located.,0,0.7666666666666667
9a0cddc1-cd4d-fbd8-2599-909d62313980+af502ebe-9aaf-467a-9967-8e5bae226784+5c34cc8b-f6c4-43a6-9ff3-301b54cc63e8+6e0e88eb-b7ec-4115-81a3-5971f9608ac8,You told us that you may be open to visiting a California Welcome Center on your next trip to California. Why do you think you may visit a visitor center on your trip? What do you expect to get out of your visit at the center?,Information about California,information on sites to see,0,0.8076923076923077
9a0cddc1-cd4d-fbd8-2599-909d62313980+af502ebe-9aaf-467a-9967-8e5bae226784+946faf31-f969-4597-9bd5-2b9785e24511+163c5ef1-2155-472a-9c33-b1c7555eba9e,You told us that you may be open to visiting a California Welcome Center on your next trip to California. Why do you think you may visit a visitor center on your trip? What do you expect to get out of your visit at the center?,ideas for places of interest,ideas of places,0,0.7692307692307693
