id_all,question,statement1,statement2,new_label,resolution,percent
9e80a452-b39e-28d4-e3cc-711d7830c145+a5c0e211-da8e-45ab-8ada-3abccfbfa5a6+3fa7e60c-39ea-4e89-8190-1fdfaae15f31+a82011fd-effb-4b95-83d8-a375e1708336,"What does the product name (""Color Copy Digital"") on this packaging tell you about the paper product?",You can make color copies as well as digital prints,that it is the material for color copies,,0,0.777777778
9e80a452-b39e-28d4-e3cc-711d7830c145+a5c0e211-da8e-45ab-8ada-3abccfbfa5a6+581cb56d-1a36-46b9-9036-1dc69501df07+2eb07553-30f5-4989-882d-38b571eda989,"What does the product name (""Color Copy Digital"") on this packaging tell you about the paper product?",Excellent product,i\that is a good product,,0,0.75
9e80a452-b39e-28d4-e3cc-711d7830c145+a5c0e211-da8e-45ab-8ada-3abccfbfa5a6+74730577-f889-4939-8ccf-a3e44a8f3d8b+4af22731-a0a5-4b0a-ba96-e550c9159974,"What does the product name (""Color Copy Digital"") on this packaging tell you about the paper product?",color copy paper,I think of a perfect paper for high-quality color prints,,0,0.818181818
9e80a452-b39e-28d4-e3cc-711d7830c145+a5c0e211-da8e-45ab-8ada-3abccfbfa5a6+be42cfb1-248b-42cc-bb10-6e44991c8bcf+9099047f-6548-498c-a06c-8cbed693f279,"What does the product name (""Color Copy Digital"") on this packaging tell you about the paper product?",quality,Quality in color,,0,0.833333333
9e80a452-b39e-28d4-e3cc-711d7830c145+a5c0e211-da8e-45ab-8ada-3abccfbfa5a6+c068eee2-4cca-4e9c-a8ae-6beb73eaf60c+f12e4b8c-a637-479f-aa31-a41a169830ce,"What does the product name (""Color Copy Digital"") on this packaging tell you about the paper product?",Outstanding color quality,quality of copy,,0,0.8
9e80a452-b39e-28d4-e3cc-711d7830c145+a5c0e211-da8e-45ab-8ada-3abccfbfa5a6+f6ed0e7f-c1dd-4dd2-a5bb-c3adc08417db+d8ae1315-6c93-479d-a2e4-f25d1b3015c5,"What does the product name (""Color Copy Digital"") on this packaging tell you about the paper product?",amazing quality,High Quality Digital Copies,,0,0.833333333
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+063831a5-046f-4637-b15a-c44ff77d5d6f+9a023260-16aa-4d52-8394-de0414ba9a98,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?","High quality, strong",that it is quality made,,0,0.783783784
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+063831a5-046f-4637-b15a-c44ff77d5d6f+a833fd22-0c50-44cb-8316-cbea706d83e6,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?","High quality, strong",That it is a quality paper,,0,0.75
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+2bbb22e8-864e-419b-95d8-70d6676ce9b1+9a023260-16aa-4d52-8394-de0414ba9a98,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",It makes it seem high quality and a good paper,that it is quality made,,0,0.777777778
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+2c44638a-772a-4efc-bf44-0148bad370e5+2d755a26-533b-4ed3-ba16-af655c76a70c,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",that it is a high quality paper,It's premier quality,,0,0.833333333
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+2c44638a-772a-4efc-bf44-0148bad370e5+3056ec66-dd54-4f99-af09-07195d557947,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",that it is a high quality paper,Excellent printer paper,,0,0.8
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+2c44638a-772a-4efc-bf44-0148bad370e5+39c11a22-2e2c-4bc8-b69f-449a0545a9e4,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",that it is a high quality paper,premium quality,,0,0.818181818
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+2c44638a-772a-4efc-bf44-0148bad370e5+4df1d61e-ac31-4248-a781-5f60b60018e3,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",that it is a high quality paper,the copy quality is very good,,0,0.766666667
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+2c44638a-772a-4efc-bf44-0148bad370e5+5f48c5c4-b758-42dc-a338-597b013d249e,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",that it is a high quality paper,That it is better quality.,,0,0.777777778
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+2c44638a-772a-4efc-bf44-0148bad370e5+6ce42da0-ebd3-4b4b-868e-7548a80686e5,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",that it is a high quality paper,that this is a better quality product,,0,0.777777778
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+2c44638a-772a-4efc-bf44-0148bad370e5+942a8ea4-6072-4938-b74c-be1ebb58f034,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",that it is a high quality paper,quality,,0,0.818181818
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+2c44638a-772a-4efc-bf44-0148bad370e5+a833fd22-0c50-44cb-8316-cbea706d83e6,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",that it is a high quality paper,That it is a quality paper,,0,0.8
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+2c44638a-772a-4efc-bf44-0148bad370e5+ba674550-149c-49e0-9e2e-8461af8d5cd9,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",that it is a high quality paper,That it is great Premium paper,,0,0.75
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+2c44638a-772a-4efc-bf44-0148bad370e5+e0688bf6-c65b-4ece-b349-6d72df29e077,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",that it is a high quality paper,the quality of this product,,0,0.8
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+3818f9fe-c377-4c8a-9ca7-06649f33e560+5ef0348a-3c95-4337-8818-fa924f8c3162,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",make the best impressions,It is the best quality you can get,,0,0.8
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+3818f9fe-c377-4c8a-9ca7-06649f33e560+8675197c-4efd-46df-ad0a-3b16e6be177d,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",make the best impressions,Hammerhill isin the business of makingf high-quality photo paper Premier Impression is high quality,,0,0.777777778
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+3818f9fe-c377-4c8a-9ca7-06649f33e560+9a023260-16aa-4d52-8394-de0414ba9a98,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",make the best impressions,that it is quality made,,0,0.75
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+3818f9fe-c377-4c8a-9ca7-06649f33e560+dcef9b3f-dcb4-4a0f-9e62-c9285dd14127,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",make the best impressions,Better quality of impressions,,0,0.818181818
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+4df1d61e-ac31-4248-a781-5f60b60018e3+063831a5-046f-4637-b15a-c44ff77d5d6f,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",the copy quality is very good,"High quality, strong",,0,0.75
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+4df1d61e-ac31-4248-a781-5f60b60018e3+7e4498cd-7365-4bdb-830c-eee83b0c4f4e,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",the copy quality is very good,great quality,,0,0.777777778
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+4df1d61e-ac31-4248-a781-5f60b60018e3+e0688bf6-c65b-4ece-b349-6d72df29e077,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",the copy quality is very good,the quality of this product,,0,0.777777778
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+4df1d61e-ac31-4248-a781-5f60b60018e3+e8c5e6f0-44e8-4de7-837e-aef3aeb99fbb,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",the copy quality is very good,IT IS HIGH QUALITY,,0,0.75
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+4df1d61e-ac31-4248-a781-5f60b60018e3+f63e21ad-e082-480f-bffb-aaedefa54d9d,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",the copy quality is very good,great quality paper,,0,0.75
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+5b5290ed-a828-4af0-9278-108a6a5b411f+063831a5-046f-4637-b15a-c44ff77d5d6f,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",good quality,"High quality, strong",,0,0.833333333
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+5b5290ed-a828-4af0-9278-108a6a5b411f+1f161c20-489e-46cf-865e-fd3325d286f9,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",good quality,image quality is great,,0,0.764705882
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+5b5290ed-a828-4af0-9278-108a6a5b411f+4df1d61e-ac31-4248-a781-5f60b60018e3,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",good quality,the copy quality is very good,,0,0.823529412
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+5b5290ed-a828-4af0-9278-108a6a5b411f+7e4498cd-7365-4bdb-830c-eee83b0c4f4e,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",good quality,great quality,,0,0.833333333
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+5b5290ed-a828-4af0-9278-108a6a5b411f+a4ec9f9a-8281-493e-9e18-2ccb7335842c,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",good quality,It is a high quality paper,,0,0.8
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+5b5290ed-a828-4af0-9278-108a6a5b411f+ad358aa2-55b6-4d34-93f5-ac697335623e,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",good quality,it is a high quality product,,1,0.85
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+6ce42da0-ebd3-4b4b-868e-7548a80686e5+ad358aa2-55b6-4d34-93f5-ac697335623e,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",that this is a better quality product,it is a high quality product,,0,0.8
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+86af9b86-332b-4d0a-8267-b77fcf284efb+9a023260-16aa-4d52-8394-de0414ba9a98,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",good quality paper,that it is quality made,,0,0.818181818
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+976aba34-0b22-4714-9763-4f760f8c1824+152de6dc-fe56-4e0b-bb4b-b67521ffa32b,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?","color, good quality",premium color copies,,0,0.833333333
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+976aba34-0b22-4714-9763-4f760f8c1824+3ba32744-572f-4d93-8eb8-cade9127a493,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?","color, good quality",high quality,,0,0.806451613
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+976aba34-0b22-4714-9763-4f760f8c1824+5d3bfb99-9ce6-47d2-8d35-b725b795e5f8,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?","color, good quality",the product is high quality,,0,0.75
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+976aba34-0b22-4714-9763-4f760f8c1824+83528c74-6c2c-45ff-b7ba-fc6e0e3547d7,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?","color, good quality",quality of the impressio,,0,0.75
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+976aba34-0b22-4714-9763-4f760f8c1824+a1a573e9-33a2-42ea-a110-f72a528e054a,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?","color, good quality",highest quality,,0,0.75
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+9a023260-16aa-4d52-8394-de0414ba9a98+a1a573e9-33a2-42ea-a110-f72a528e054a,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",that it is quality made,highest quality,,0,0.764705882
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+a4ec9f9a-8281-493e-9e18-2ccb7335842c+4df1d61e-ac31-4248-a781-5f60b60018e3,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",It is a high quality paper,the copy quality is very good,,0,0.75
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+ad358aa2-55b6-4d34-93f5-ac697335623e+3ba32744-572f-4d93-8eb8-cade9127a493,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",it is a high quality product,high quality,,0,0.777777778
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+ad358aa2-55b6-4d34-93f5-ac697335623e+e8c5e6f0-44e8-4de7-837e-aef3aeb99fbb,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",it is a high quality product,IT IS HIGH QUALITY,,0,0.777777778
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+ad798332-642d-4f47-95ab-08ba97a4d201+44f60e9c-c644-46c0-bf2e-6923ea26a127,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",its a premier product,premier,,0,0.818181818
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+b5387a45-f88c-4fd8-a2f8-212110ee3b5c+bb737410-e6b2-4a03-bbe9-ec9eb8bfed03,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",good package,good,,0,0.75
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+baeaeba8-d76c-40b6-95f0-0e12799fa5f1+3ba32744-572f-4d93-8eb8-cade9127a493,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",It tells you that the paper is of high quality and sturdy.,high quality,,0,0.766666667
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+baeaeba8-d76c-40b6-95f0-0e12799fa5f1+a833fd22-0c50-44cb-8316-cbea706d83e6,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",It tells you that the paper is of high quality and sturdy.,That it is a quality paper,,0,0.833333333
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+c20e69e3-24ea-4aa8-be37-25695d5e5606+3ba32744-572f-4d93-8eb8-cade9127a493,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",High qualty printing on premium paper,high quality,,0,0.8
9e80a452-b39e-28d4-e3cc-711d7830c145+ab5b31d6-5b6c-4bd9-86b4-152ce8b05066+c20e69e3-24ea-4aa8-be37-25695d5e5606+a833fd22-0c50-44cb-8316-cbea706d83e6,"What does the product name (""Premier Impressions"") on this packaging tell you about the paper product?",High qualty printing on premium paper,That it is a quality paper,,0,0.833333333
