sentiment_hq,statement
0.9893726709999999,NATO ARE HERE TO HELP.  THEY ARE ROYAL NAVY. THEY ARE EFFICIENT AND EFFECTIVE. THEY DO ALOT OF HARD
0.427767634,The nervousness of how expensive it was gonna be
0.269130498,I would like to see cancer treatment
0.513645351,"Wrap, Chips,Drink"
0.053695642,"Instructor arrogance, meaning only their subject & classload is important over all other classes."
0.041910339,Confusing
0.29482159,I wanted a female
0.5854958889999999,Teachers that know what they are teaching
0.5838770870000001,estee lauder
0.70130378,male doctor
0.003373911,I think this is the worst ad on tv & I turn off the sound I no longer use money supermarket
0.9602791070000001,It's classic
0.8731754420000001,Men ignore/dismiss that women are treated differently and face different challenges
0.979592145,Good in all weather conditions
0.7566815020000001,Having this done makes you much more appealing. Ugh!
0.5907282229999999,to get refreshments and rest
0.969752073,I think of premium as being high quality.
0.929086685,super super cars
0.795402527,It allows people to adopt a more healthy lifestyle
0.546356916,"A veggie sandwich, like hummus and tabbouleh"
0.057513565,I wouldn't use all the products
0.013091425,Was not nice to not be able to add multiple of the same class offered at different times.
0.136001676,never used
0.33614361299999995,Cheerios would be a great idea for the storage bags
0.646434188,updated technonlogy
0.399734318,More environmental input
0.310204923,Promote equality
0.6599169970000001,The pattern would match my kitchen
0.9531932470000001,I use them for snacks and sometimes for cold packs or hot packs to be used for soreness
0.463163137,india is the large
0.950213075,great for color copy
0.593002141,Continue to invest in research and development
0.31663599600000003,It takes less time to make. I get to eat my food faster
0.952120245,helpful with questions
0.612622082,Premium color
0.274775118,Low in sodium
0.586492837,"chicken sandwich, coffee"
0.44015678799999997,exercise
0.26520142,I typically have no interest in participating in loyalty programs.
0.4793279170000001,corrupt politicians being exposed
0.001314684,not good quality
0.915870428,tells me that the paper is going to be the best quality compared to others.
0.02736773,not certain of the benefits
0.976453722,They are very helpful
0.885392964,Retirement is fun
0.9618809220000001,I enjoy changing my garden
0.126109377,Looks like a lunchmeat container
0.649166286,Renovation of windows and other interior items of listed building
0.703968525,Keep social media private
0.6793793440000001,appealing wording
0.032556057,Philo is not working on Roku devices for last 9 days
0.200717285,no middle man
0.9819050429999999,good too
0.29331415899999996,The ecosystem for Microsoft OS phones is limited as compared to ios and android.
0.969897151,fresh to go
0.37491348399999996,It's simple and cheap.
0.18768680100000001,I'm against it. Unless it's medically necessary
0.786688924,My own parking spot.
0.7312083840000001,UVM medical center offers microderm facials
0.947270215,handy
0.263669282,More ingredients needed
0.950027287,My pre-professional counselor.
0.11876741800000001,"I have two thousand passwords..  Of course, it's impossible to remeber each one of them."
0.6994711159999999,Higher class
0.7092239859999999,Coffee Ur Way
0.88077718,"My city can compare with, if not excel over, other semi-urban cities in my country."
0.984478414,Courteous and respectful.
0.363025159,would see me
0.035242657999999996,I wouldn't buy due to time and long lines
0.661457956,Their specialities
0.99270618,Colors are easy on my eyes and peaceful.
0.250112712,I LIKED THE NAME BETTER
0.101659469,Didn't have the time and forgot about it
0.3562527,Salt lake county
0.79062736,Happiness that they are healthy
0.9790213109999999,"Qdoba is my go to place, might as well get rewarded. I go once or twice every two weeks."
0.544856131,include free drinks with less visits
0.90440011,It is the cheapest in the area and is maintained well
0.993703783,It lasts a long time for my household.
0.96607852,Looks simple; price is affordable
0.7190529109999999,Stuffed with dressing
0.37449356899999997,i lovwe sex
0.72037822,going to eat hot dogs
0.805063725,The Premium paper feels thick and substantial in my hands
0.60365206,just moved house
0.968572855,It's easy to sign up and earn free food.
0.804445028,Easy enough
0.576747537,One's personal experience
0.8799309129999999,It's great however I feel it can be improved.monitor should alert when HR starts dropping below 80
0.929713428,I saved money before starting law school and while I worked during the summers.
0.7708022,better value for the money
0.8939565420000001,"Whether my spouse works or not, whether we have kids and how many, and if we can find good housing."
0.403199405,price of it
0.758399189,"Room count,"
0.739299536,for help in negotiating steps.
0.42854726299999996,software
0.837149382,Family health
0.072137959,Abortion should be available on demand and without apology.
0.9257504940000001,new product launch excellence
0.209284678,The classes are all full by the time I get to register leaving me with a conflicting schedule
0.722885013,Loft conversion
0.656847954,Time for a change
0.605880976,4K programming
0.837849379,Gaining knowledge
0.136197239,Hard to get classes with good teachers that are not evening classes.
0.946717501,easy preparation
0.745316744,To make life easier as we get older
0.341306537,Find out some facts about California I might not know
0.025109729,I thought they had way too many pillows to choose from and it was overwelmingn
0.924804568,The manager suggested I use it since I am there frequently
0.147677556,breast look better
0.823248863,WE ARE HONEST
0.145620167,i prefer fruit designs
0.7535367009999999,Multiple insurance products
0.186797187,Christmas is about presents and not time spent together
0.945592105,Always there all the time
0.6144644020000001,Mobile apps
0.663477123,Resistance to active ingredients
0.43457225,Done this before
0.787547648,Nato is a joint venture with teamwork required.
0.9329320190000001,Saves money
0.064881235,Having to answer the same question over and over again for the same ad is annoying
0.97704351,Wonderful smile
0.9373350140000001,Customer service is generally friendly and helpful
0.9677490590000001,My favorite containers can be used in the microwave
0.0779562,Weddings are more distracting so reviews are easy to forget
0.885357678,excited to look into
0.937919974,"They are gentle, anti-bacterial, and I can use for pets, children, and myself"
0.08918627400000001,I was looking for a specific type of pillow and they didn't have it
0.9952702520000001,Excellent!!
0.490223765,It was a job that I had kept putting off
0.39900565200000004,Time consuming
0.612710714,plastic surgery is important for actual medical conditions
0.22526553300000002,It maybe difficult to keep on the baby's foot
0.990547478,The high food quality at Qdoba is very reliable.
0.8675605059999999,My new provider was recommended by my former Dr.
0.22642658699999998,diet and health issues
0.505619764,It is for premium print jobs
0.967502773,"A successful educational experience is determined by ""training good members of society"" (Newman)."
0.951226175,i loved the variety
0.841933191,consistency between stores
0.25589045899999996,Sales consultant was knowlegdable
0.49624261299999994,converting house into 2 flats
0.066124976,I would expect better paper quality and texture.
0.539757907,they  know their meat
0.687579513,Teachers.
0.035569646,I am not interested in a microsoft phone
0.067127422,"I'm married and my wife is expecting. My wife and I have worked some, but not much."
0.055754695,Basically nothing. It was fine but I wouldn't go again because I didn't really need anything from it
0.5616756079999999,"This would  securing all our personal shopping information, identity, privacy, credit score, etc. in"
0.779308856,to buy est
0.781697214,market coverage
0.495426893,It says that you should expect it to be perfect.
0.876861274,"looks  easier  to  stock, I  can  save  paper  and  i  can  manage  it  in  different   areas  or"
0.909948468,City with a diverse community
0.7433961029999999,whole milk yogurt
0.43976625799999997,lock up food in a container
0.976400375,A good drive at all times
0.603982031,removing the old roof tiles
0.957181275,The experience was satisfying.
0.55147469,get people jobs
0.299675167,I would look to see what the chicken was stuffed with
0.46015986799999997,Baseball games
